1.12187	5.56044	4.57494
2.05175	3.87032	4.7304
2.95764	4.76449	6.80996
6.23128	7.24852	8.35456
5.69869	6.4795	7.1304
5.57606	6.56263	11.4358
5.4638	9.37629	10.6173
6.91523	5.69979	8.51419
4.99557	5.18797	4.98306
7.59003	8.13159	9.62592
9.13083	9.70775	11.1874
6.94224	11.5641	11.816
8.06307	8.73188	11.1827
6.47356	11.192	8.20266
5.29567	9.71221	8.36203
7.456	11.6255	6.73151
11.1549	13.7211	11.6795
13.0044	11.5966	11.8594
10.6038	12.943	11.857
11.1913	10.8206	10.587
10.2028	10.3897	8.85821
9.22054	6.66992	6.52913
7.5147	6.63684	6.93919
6.38702	8.83506	3.67542
7.39634	8.65942	6.99551
4.58139	7.39927	7.06044
4.84976	5.68369	6.276
2.02091	1.93529	5.72965
2.35336	5.50376	2.57955
2.70586	3.81619	1.50836
5.7156	3.88607	1.09987
7.74254	2.97426	1.81068
7.51575	2.68156	-0.0303043
6.44717	1.93414	-2.11533
6.53611	2.15367	0.0306035
3.72914	0.430684	1.98635
6.7939	2.04826	1.75052
4.13471	1.79147	-2.10789
6.9597	0.65187	-3.13271
3.67317	1.1944	1.91778
2.86107	5.1164	1.02285
5.28834	0.67151	2.37845
3.78203	0.865807	6.12849
1.94338	3.90333	6.79945
0.833073	-0.784648	0.717921
-2.61855	-3.35248	-0.492624
-1.26178	-0.929707	4.32687
1.15801	1.08147	3.15617
0.211864	1.2714	7.66169
0.765497	1.10239	6.49828
0.278663	-1.73859	3.97204
2.77091	-0.172839	2.58131
2.28824	-0.630607	0.0405991
-2.96285	-2.7452	-1.38924
-6.08161	-6.142	-1.63311
-7.07504	-11.3502	-4.6983
-5.88897	-9.98258	-6.80484
-6.42978	-5.9668	-3.88944
-0.0660247	-7.71642	-3.39024
0.0196879	-2.46905	0.539401
0.0462528	0.575754	4.37184
-1.40938	1.7148	2.45795
0.507098	4.11929	3.80378
2.96662	-1.03043	2.26091
4.12025	2.25159	5.45695
4.18797	4.19575	5.08881
0.905935	4.40164	5.76634
4.89317	6.39682	9.85308
3.64245	4.87606	5.71775
-0.90708	4.01253	4.77467
-2.15823	0.942693	4.15962
-1.63592	1.74843	4.92584
0.192293	2.90011	5.70839
-1.04851	2.45646	5.9956
-1.61729	0.20391	3.74384
-1.2917	-0.892202	-1.10706
-1.62942	-0.867119	0.0680424
3.57876	2.07493	1.48023
1.5499	4.72937	3.41568
3.3452	5.71595	2.3776
3.07087	3.67468	3.95466
3.84451	2.33054	4.42592
0.880857	5.81468	3.94579
-0.0706604	2.77225	7.58029
-2.71777	2.65961	4.90647
-0.559452	3.19366	1.28688
4.9898	2.4296	2.12658
4.53287	1.59952	2.03242
4.57575	4.78807	1.93512
2.13997	1.18578	-2.50253
4.24618	1.44139	-3.81346
3.4102	3.59653	-2.25081
7.72139	2.42918	-1.85038
9.40042	3.27396	5.54631
8.79349	5.71226	9.02414
9.40006	7.06718	10.1677
7.80606	8.30886	10.4204
9.15622	6.97266	9.92093
8.43182	11.0875	12.0364
12.0729	11.4453	13.0568
11.3702	15.3763	13.7461
15.0284	15.131	14.2474
12.841	12.8311	13.5308
9.90293	12.7273	10.0162
9.20351	10.6031	11.2721
9.6339	12.323	11.3727
9.08104	12.2246	10.129
9.43404	7.86909	7.79794
5.9218	5.32133	6.80741
6.67395	5.47615	6.14722
5.67113	7.12826	7.59238
8.23486	5.19323	10.1427
6.50355	7.40189	12.7234
7.84455	6.87607	12.2811
8.88607	6.43968	10.1327
5.0162	6.14688	10.1395
5.25275	6.45402	9.4491
6.36469	8.26577	7.87267
9.92401	9.9394	6.40633
7.26271	7.98164	7.54684
8.49443	11.4535	11.8282
8.69077	11.4808	11.9993
13.4133	13.2911	8.97866
10.9161	13.9172	12.433
11.4804	12.8387	8.51554
12.8016	11.1302	11.0054
8.68631	8.15782	14.3532
6.75172	9.66019	9.93014
7.18526	8.81269	6.70608
1.54345	5.9743	4.51276
1.03342	3.49931	-0.937854
0.335636	0.818	-0.885925
2.58955	4.61727	1.47852
3.12416	6.16922	5.27058
3.79082	3.44322	4.96135
3.21136	0.861822	4.42227
2.00272	2.20572	4.57909
3.23935	5.05362	5.56099
5.32706	3.21828	8.08078
4.84437	7.40974	6.45638
6.10126	7.30088	5.61193
9.03618	10.5969	10.1066
4.88643	5.52509	4.65882
6.58291	2.92744	5.24908
3.69793	0.0916278	6.75962
1.69665	4.36536	8.82027
3.65746	6.95547	8.49884
6.01712	6.90634	6.66976
5.71772	5.18062	4.72587
3.22101	3.00397	3.51995
4.64417	4.18122	1.95544
10.5986	4.78723	4.07077
11.8025	4.92848	4.61898
12.7464	7.79477	5.33136
13.5577	5.31007	7.84569
10.8858	2.51489	7.44775
10.0494	4.25768	8.10112
10.8173	4.35013	8.23983
11.6252	7.89747	9.75642
9.19419	5.28615	10.2629
6.67307	5.6927	5.22051
6.80808	4.73459	5.66119
5.8972	3.68488	4.36995
